DK_EKCH	CN_ZBAA	189228
DK_EKCH	CN_ZSPD	128995
DK_EKCH	CY_LCLK	:
DK_EKCH	CZ_LK99	:
DK_EKCH	CZ_LKLT	:
DK_EKCH	CZ_LKPR	346728
DK_EKCH	DE_ED99	:
DK_EKCH	DE_EDBB	:
DK_EKCH	DE_EDDB	281674
DK_EKCH	DE_EDDF	663815
DK_EKCH	DE_EDDH	185417
DK_EKCH	DE_EDDI	:
DK_EKCH	DE_EDDK	89914
DK_EKCH	DE_EDDL	327358
DK_EKCH	DE_EDDM	514015
DK_EKCH	DE_EDDS	174459
DK_EKCH	DE_EDDT	347666
DK_EKCH	DE_EDDV	:
DK_EKCH	DE_EDVV	:
DK_EKCH	DK_EK99	:
DK_EKCH	DK_EKAH	180509
DK_EKCH	DK_EKBI	114606
DK_EKCH	DK_EKEB	:
DK_EKCH	DK_EKKA	110981
DK_EKCH	DK_EKOD	:
DK_EKCH	DK_EKRN	219199
DK_EKCH	DK_EKSB	:
DK_EKCH	DK_EKSP	:
DK_EKCH	DK_EKVG	302037
DK_EKCH	EE_EE99	:
DK_EKCH	EE_EETN	117021
DK_EKCH	EG_HEGN	75488
DK_EKCH	EG_HESH	:
DK_EKCH	EL_LG99	:
DK_EKCH	EL_LGAT	:
DK_EKCH	EL_LGAV	223917
DK_EKCH	EL_LGRP	86141
DK_EKCH	EL_LGSA	163766
DK_EKCH	ES_GC99	:
DK_EKCH	ES_GCGC	:
DK_EKCH	ES_GCLP	216496
DK_EKCH	ES_GCTS	13339
DK_EKCH	ES_LE99	:
DK_EKCH	ES_LEAL	249634
DK_EKCH	ES_LEBL	444783
DK_EKCH	ES_LEMD	308156
DK_EKCH	ES_LEMG	523523
DK_EKCH	ES_LEPA	317541
DK_EKCH	FI_EF99	:
DK_EKCH	FI_EFHK	859564
DK_EKCH	FR_LF99	:
DK_EKCH	FR_LFMN	289871
DK_EKCH	FR_LFPG	778548
DK_EKCH	FR_LFPO	108473
DK_EKCH	FR_LFSB	107432
DK_EKCH	GL_BG99	:
DK_EKCH	GL_BGSF	134398
DK_EKCH	HK_VH99	:
DK_EKCH	HK_VHHH	103756
DK_EKCH	HR_LDSP	105435
DK_EKCH	HR_LDZA	:
